APOGEE_ID,RA,DEC,APOGEE_Net_Logg,mean_Logg,sd_Logg,APOGEE_Net_Teff,mean_Teff,sd_Teff,APOGEE_Net_FeH,mean_FeH,sd_FeH,SNR,star_path,telescope,field,survey,programname,targflags,nvisits_,combtype,starflag,starflags,andflag,andflags,vhelio_avg,vscatter,verr,l,b,sagitta_predicted_av,sagitta_predicted_pms,sagitta_predicted_age,GEDR3_source_id,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,ra_error,dec_error,parallax,parallax_error,parallax_corr,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag_corrected,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_error_corrected,phot_bp_rp_excess_factor_corrected,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,Av_med,Av_low,Av_high,mass,mass_low,mass_high,chi2_mass,age,age_low,age_high,chi2_age,lgL,lgL_e,T,Te,lgg,lgg_e,j_k,PC1,PC2,PC3,hdbcluster,hdb_membership_prob,hdb_outlier_scores,AllWISE,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,d2M,kk,logmeanTef
2M20324545+4125374,308.1894,41.4271,4.5061,4.5418,0.0309,7478.7734,7528.939,64.7434,-0.9217,-0.9252,0.0211,535.446,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20324545+4125374.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-14.51801,0,1.0194083,80.259864849838,0.929003378866798,2.9314377,1.5936492E-07,NA,2.06783324327708E+018,308.18937259648,41.42709533593,0.000318,0.0002479,158.43,0.0124,0.0153,0.5438,0.0164,0.5696548903566,33.1035,4.817,-2.663,0.016,-4.014,0.019,394,13.6701,1730.16,0.147,32.66,31,NA,NA,26,1.527,true,10.913252,9.240715,10.124761,0.002853,0.003789,0.002787,0.01,1.672537,NA,NA,0,NA,NA,NA,NA,NA,658390903,1779.4974,1718.722,1834.9187,1760.6671,1710.9886,1815.3911,3.13,3.06,3.19,5.893,5.775,6.108,22.764,70.798,66.072,74.134,11.555,3.391,0.039,7497.217,75.899,2.254,0.031,0.532,-0.136095891206478,-0.564187733864023,0.70285711709123,3,0.714256542391726,0.423675409448555,J203245.45+412537.5,7.286,7.322,7.557,8.179,7.953,7.617,7.421,0.029,0.019,0.024,0.02,0.016,9.995,3.08514080135105E+018,0,0,003n,AAAU,0.123,1.01317060971595,3.87673,3.8767337784701,,3.8767337784701
2M20334680+4108019,308.445,41.1339,4.4675,4.4926,0.0564,7572.8477,7532.2661,111.7096,-1.0298,-1.0328,0.047,233.5621,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20334680+4108019.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,16777216,MTPFLUX_LT_75,16777216,MTPFLUX_LT_75,-13.786887,6.172323,0.58641243,80.1385329358494,0.600152428920864,2.999867,1.3002747E-06,NA,2.0677673370018E+018,308.4450360016,41.13383948946,0.0002983,0.0002644,155.4,0.0124,0.0152,0.603,0.0167,0.6175322371683,36.2038,5.054,-2.013,0.017,-4.636,0.018,400,7.7493,1182.15,0.146,23.48,31,NA,NA,28,1.287,false,14.05639,11.858612,12.91707,0.002952,0.003792,0.002769,0.007,2.197778,NA,NA,0,NA,NA,1.57363084450411E+017,1.2376631522961E+018,NA,656400369,1618.8138,1582.4635,1664.8165,1591.4901,1555.185,1633.0508,4.27,4.19,4.31,5.457,3.527,5.616,132.167,0.309,0.282,248.336,871.667,2.574,0.038,7564.843,128.593,3.065,0.097,0.756,-0.191716199096507,-0.604517119737786,0.550156987058221,3,0.671973437561679,0.497964494141209,J203346.80+410801.8,9.25,9.224,11.205,8.482,10.155,9.677,9.399,0.023,0.02,0.019,0.018,0.015,3.08514080135104E+018,00hH,1,00nn,AAUU,0.118,1.01620809115571,3.87693,3.87692565437706,3.87692565437706
2M20323949+4052475,308.1646,40.8799,4.4464,4.4429,0.0164,7537.1592,7533.21,26.6862,-0.9237,-0.9294,0.0117,582.2936,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20323949+4052475.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,-20.037052,2.8339224,0.9285917,79.8084682540107,0.619076788078616,2.9901905,1.7759724E-12,NA,2.06776819599318E+018,308.16461137813,40.87984936773,0.0004121,0.0003767,165.49,0.0179,0.0195,0.6043,0.0224,0.617192365908353,27.0304,5.541,-2.73,0.023,-4.821,0.025,337,9.3922,2237.4,0.211,61.03,31,NA,NA,25,1.385,false,13.610071,10.869577,12.066558,0.002991,0.003813,0.002773,0,2.740494,NA,NA,0,NA,NA,1.57053081646036E+017,1.23766319954192E+018,NA,655406452,1619.1486,1553.6124,1683.7828,1623.2213,1572.4988,1674.3668,5.05,5,5.09,5.053,5.005,5.333,85.516,102.336,89.131,103.521,100.46,3.15,0.048,7530.088,28.223,2.461,0.037,0.880000000000001,-0.030701963067878,-0.642641162710964,0.523663844533955,3,0.74298231212937,0.359262070353169,J203239.50+405247.4,7.759,7.723,7.818,6.913,8.884,8.289,8.004,0.025,0.019,0.039,0.024,0.017,0.017,3.08514080135103E+018,0hhH,0,000n,AAAU,0.09,1.2338778681718,3.87698,3.87698007423864,,3.87698007423864
2M20201435+4107154,305.0598,41.121,4.4391,4.453,0.0353,7506.3965,7537.4307,63.0432,-0.929,-0.9381,0.0209,411.0674,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20201435+4107154.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-48.14452,0,0.4953971,78.6463918568402,2.66821615295654,0.81424505,5.1880328E-05,NA,2.06836461663232E+018,305.0597865984,41.12095855699,0.0021198,0.001817,172.27,0.0889,0.0971,1.1102,0.1083,1.13392115578808,10.252,6.28,-2.039,0.113,-5.939,0.131,467,158.868,88858.29,1.382,2786,95,1.4444,0.0261,29,9.506,false,11.434365,9.733121,10.650563,0.002974,0.003797,0.002934,0.037,1.701244,NA,NA,0,NA,NA,NA,1.23766320007781E+018,NA,656394088,891.3033,823.30316,986.55536,853.5007,786.45703,927.9931,2.88,2.81,2.95,5.011,3.527,5.457,56.512,0.412,0.316,251.212,1000.333,2.494,0.079,7504.123,65.996,3.098,0.115,0.387,-0.317542769967493,-1.06359829823004,-0.024432990899964,3,0.064931212984788,0.823883565042832,J202014.35+410715.3,8.149,8.149,8.74,7.178,8.627,8.352,8.24,0.022,0.02,0.054,0.023,0.027,0.016,3.04614080135104E+018,0hhH,0,110n,AAAU,0.09,1.45114866087479,3.87722,3.87722333221342,,3.87722333221342
2M20325667+4123408,308.2361,41.3947,4.4247,4.449,0.0622,7459.5498,7539.7852,103.7633,-1.1702,-1.1577,0.0438,206.3115,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20325667+4123408.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,-39.53451,17.132854,0.9937805,80.2546099826082,0.881579886893489,2.9746184,0.045646083,NA,2.06783224684466E+018,308.23609844711,41.39469191564,0.0002112,0.000177,142.85,0.0085,0.0106,0.5899,0.0111,0.621930791837799,53.2846,5.183,-2.837,0.012,-4.338,0.012,346,0.6401,347.39,0,0,31,NA,NA,24,1.024,false,13.972041,12.173966,13.106698,0.002997,0.003827,0.002775,0.013,1.798075,NA,NA,0,NA,NA,1.57673082361304E+017,NA,NA,657393649,1608.8207,1578.6523,1638.4126,1609.2223,1583.273,1634.5195,3.38,3.31,3.48,4.119,4.031,4.198,36.581,0.759,0.716,0.813,15.371,2.194,0.028,7442.178,102.198,3.298,0.015,0.632,-0.069200681840042,-0.586852777838714,0.585254108531296,3,0.828421015578777,0.040203077525191,J203256.67+412340.9,9.975,9.976,8.322,5.871,10.785,10.363,10.153,0.023,0.023,0.113,0.114,0.021,0.018,0.016,3.08514080135105E+018,0,0,0,AABB,0.099,1.18766141697125,3.87736,3.87735897348469,3.87735897348469
2M20314965+4128265,307.9569,41.474,4.469,4.4479,0.0364,7570.9556,7546.355,63.1635,-1.0333,-1.0446,0.0255,353.0037,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20314965+4128265.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,0,0,-19.762413,8.00284,1.3994495,80.194311207965,1.09714552295906,2.8979664,6.645004E-08,NA,2.06784750256838E+018,307.95690626313,41.47403072233,0.0002105,0.0001843,140.93,0.0091,0.0097,0.5449,0.0113,0.572176641176471,48.1913,5.226,-2.985,0.012,-4.289,0.012,412,-2.9897,815.83,0.085,11.34,31,NA,NA,27,0.896,false,11.741296,10.231689,11.053035,0.002947,0.003791,0.002772,0.01,1.509607,NA,NA,0,NA,NA,NA,1.23766314961221E+018,NA,658389831,1741.525,1703.6218,1782.2646,1734.1764,1704.798,1761.9414,2.82,2.79,2.89,6.905,4.302,7.122,337.5,0.136,0.124,149.634,677.667,2.896,0.029,7566.587,65.486,2.842,0.114,0.44,-0.021736374420096,-0.560753542805946,0.631841638621629,3,0.771916996158255,0.2779778482613,J203149.65+412826.5,8.534,8.53,8.811,7.656,9.074,8.768,8.634,0.023,0.02,0.039,0.024,0.017,0.013,3.08514080135105E+018,0,0,010n,AAAU,0.034,1.34963970153296,3.87774,3.87773723167794,,3.87773723167794
2M20313337+4122490,307.8891,41.3803,4.7975,4.8392,0.0695,7561.5625,7546.5625,138.0897,-0.8018,-0.7809,0.0478,230.6615,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20313337+4122490.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,2048,PERSIST_LOW,2048,PERSIST_LOW,16.141947,0,1.3284262,80.088670689834,1.08271601048151,2.9033816,2.350729E-10,NA,2.06784097421809E+018,307.88907049478,41.38028167596,0.0003225,0.0002763,159.35,0.0137,0.0158,0.5552,0.0176,0.567180825571263,31.4719,4.804,-2.537,0.018,-4.079,0.02,413,12.2004,1671.24,0.174,37.52,31,NA,NA,26,1.455,false,14.040875,11.595819,12.728602,0.002905,0.003807,0.002768,0.013,2.445056,NA,NA,0,NA,NA,1.57653078890897E+017,1.2376631496122E+018,NA,657392638,1776.1475,1729.8608,1825.2781,1773.1427,1717.8723,1834.9425,4.59,4.53,4.68,6.794,4.185,6.996,181.667,0.143,0.127,160.336,835.667,2.854,0.033,7426.771,80.364,2.848,0.106,0.805,-0.225677967425496,-0.752107727674666,0.857154974107999,3,0.368817350253958,0.739091400444701,J203133.37+412248.9,8.765,8.715,8.787,7.859,9.744,9.222,8.939,0.026,0.024,0.039,0.18,0.024,0.018,0.013,3.08514080135105E+018,0hd0,0,000n,AAAB,0.074,1.0901442808765,3.87774917318693
2M20220878+3958160,305.5366,39.9711,4.5375,4.5547,0.0337,7557.5986,7548.1602,65.1758,-0.9572,-0.9661,0.0213,396.3447,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20220878+3958160.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,50333696,"PERSIST_LOW,MTPFLUX_LT_75,MTPFLUX_LT_50",0,-48.142147,24.747261,0.8515239,77.9049179210662,1.71713440375889,2.575119,1.082968E-09,NA,2.0675058636911E+018,305.53663920474,39.97113303568,0.000229,0.0001984,161.19,0.0098,0.011,0.578,0.0125,0.607003664434594,46.1785,6.928,-3.554,0.013,-5.947,0.014,437,3.0705,1280.51,0.109,18.75,31,NA,NA,27,1.105,false,11.90376,9.927542,10.916925,0.002966,0.003834,0.002795,0.008,1.976218,NA,NA,0,NA,NA,NA,NA,NA,650401742,1650.0803,1616.5437,1691.4125,1648.858,1615.1978,1686.1509,3.62,3.57,3.66,5.103,5.029,5.178,34.304,98.862,95.506,102.336,7.097,3.167,0.024,7570.073,79.48,2.457,0.021,0.539000000000001,0.254662992514967,-0.879063003336116,0.534992534979565,3,0.438740983026358,0.706586484620208,J202208.79+395815.9,7.829,7.837,6.437,1.912,8.509,8.148,7.97,0.025,0.022,0.035,0.023,0.018,0.018,0.016,3.05813930135105E+018,0hdd,1,111n,AAAA,0.191,1.19863506783746,3.87784,3.87784110893297
2M20293480+4120089,307.395,41.3358,4.3961,4.4654,0.0431,7430.9258,7561.1421,88.0225,-0.9507,-1.0101,0.032,302.297,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20293480+4120089.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-3.9157736,0,1.4376603,79.8342451300756,1.35624960104731,2.8527687,3.279548E-12,NA,2.06800703483233E+018,307.3949994373,41.3358189205,0.0002732,0.0002524,138.37,0.0121,0.0137,0.5886,0.0153,0.602643692067701,38.4373,5.524,-3.619,0.016,-4.173,0.016,429,5.0733,1466.68,0.149,29.53,31,NA,NA,27,1.178,false,14.206667,11.508018,12.699025,0.003043,0.003799,0.002772,0.005,2.698649,NA,NA,0,NA,NA,NA,1.23766320007853E+018,NA,657391721,1661.439,1627.333,1711.7566,1656.4042,1612.8218,1700.8369,4.89,4.84,4.95,4.403,4.244,7.198,160.833,142.899,0.107,154.892,181.502,2.87,0.037,6894.456,153.533,2.528,0.111,0.966000000000001,0.04252076548767,-0.62633391618532,0.632245505992729,3,0.697115624535008,0.456290932947523,J202934.80+412008.9,8.268,8.225,8.095,5.817,9.454,8.819,8.488,0.022,0.02,0.035,0.268,0.021,0.018,0.016,3.06514080135104E+018,HH00,0,nn1n,AAAB,0.082,1.13382257275183,3.87859,3.87858740003365,3.87858740003365
2M20283023+4200352,307.126,42.0098,4.4774,4.4803,0.0081,7558.4736,7562.4624,11.7284,-0.9771,-0.9782,0.005,1904.1199,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20283023+4200352.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_NO_DERED,APOGEE2_TELLURIC",10,0,2048,PERSIST_LOW,0,-11.59703,11.888987,0.57840115,80.2633142793762,1.913652685323,2.6049256,1.339654E-16,NA,2.06810787636677E+018,307.12597950296,42.0098089373,0.0004126,0.0003432,160.98,0.0166,0.0199,0.6787,0.0208,0.702074731258095,32.606,3.499,-0.461,0.022,-3.469,0.025,344,-1.5001,1130.72,0.174,22.51,31,NA,NA,26,0.942,false,7.682225,7.441248,7.617534,0.00285,0.003867,0.002773,0.014,0.240977,NA,NA,0,NA,NA,NA,NA,NA,661384251,1430.7985,1393.2529,1472.9587,1432.8687,1394.1589,1472.1564,-0.36,-0.38,-0.34,4.658,4.636,4.886,47.951,124.46,109.655,124.46,101.76,3.015,0.037,7559.62,13.991,2.555,0.078,0.018,-0.663715403189747,-0.409319446954992,0.537630764919829,3,0.133405940828243,0.809967562706077,J202830.23+420035.3,7.265,7.364,7.291,3.813,7.337,7.357,7.319,0.031,0.02,0.022,0.044,0.018,0.017,0.024,3.07414240135101E+018,000d,1,1101,AAAA,0.067,-0.311060170308169,3.87866,3.87866322838606
2M20233375+4045199,305.8907,40.7555,4.4998,4.4952,0.0384,7697.4985,7570.6826,101.2286,-1.0085,-0.9613,0.0409,320.185,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20233375+4045199.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-42.29326,0,0.5725135,78.7031743014336,1.94410393392056,2.6252408,1.2354672E-06,NA,2.06756743634277E+018,305.89063739066,40.75553630169,0.0002679,0.0002201,164.19,0.0107,0.0134,0.5693,0.014,0.598583330231625,40.7488,6.37,-3.375,0.014,-5.403,0.016,396,3.3823,1435.71,0.128,29.96,31,NA,NA,28,1.122,false,11.911746,10.409664,11.226302,0.003005,0.003881,0.002824,0.008,1.502082,NA,NA,0,NA,NA,NA,NA,NA,654400784,1677.8127,1641.8793,1728.3652,1665.6353,1628.0621,1698.0867,2.65,2.62,2.69,6.2,3.875,6.382,85.897,0.207,0.186,194.998,881,2.741,0.03,7707.259,91.061,2.983,0.097,0.459999999999999,0.169672021756201,-0.761631579650084,0.5508634170482,3,0.561113300411468,0.624775639445817,J202333.75+404519.9,8.814,8.798,6.71,2.739,9.366,9.055,8.906,0.024,0.02,0.036,0.027,0.02,0.017,0.016,3.06514080135103E+018,0,1,113,AAAA,0.051,1.23359639504948,3.87914,3.87913503881955,3.87913503881955
2M20241766+3920325,306.0736,39.3424,4.4346,4.4505,0.0294,7544.7695,7572.6289,62.3189,-0.9284,-0.9446,0.0236,432.115,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20241766+3920325.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-16.465391,0,0.9310186,77.6261712232046,1.01818867898149,2.7760956,3.2908101E-06,NA,2.06724084702786E+018,306.07361182066,39.34237848313,0.000625,0.0005157,135.56,0.027,0.0291,0.5845,0.0347,0.611069342702633,16.8397,5.706,-2.232,0.036,-5.251,0.036,441,44.3032,9941.17,0.385,265.1,31,NA,NA,27,2.828,false,11.988745,10.282707,11.175005,0.003001,0.003877,0.002799,0.004,1.706038,NA,NA,0,NA,NA,1.55213060735172E+017,NA,NA,647412647,1631.405,1553.9512,1719.1185,1646.8269,1561.3286,1740.7971,2.88,2.83,2.93,6.459,4.055,6.877,141.134,0.176,0.14,173.792,871.667,2.802,0.054,7540.496,62.334,2.908,0.102,0.460000000000001,-0.049727390685607,-0.653499567471608,0.493347228456539,3,0.677950518421018,0.488646960704841,J202417.66+392032.4,8.561,8.53,7.782,5.413,9.16,8.838,8.7,0.023,0.02,0.02,0.042,0.024,0.027,0.016,3.05813930135103E+018,HHH0,1,nnn0,AAAA,0.108,1.37903180589145,3.87925,3.87924667455455,3.87924667455455
2M20342893+4156170,308.6206,41.9381,4.4741,4.4976,0.0347,7536.9263,7574.061,58.1498,-0.9739,-0.9847,0.0241,486.2998,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20342893+4156170.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-34.77834,0,1.075942,80.8622119999167,0.974855281285734,2.9293869,5.0901342E-11,NA,2.06796301571118E+018,308.6205907702,41.93806404581,0.0002753,0.0002677,141.12,0.012,0.0135,0.5651,0.0154,0.576888285162117,36.7578,4.473,-2.219,0.017,-3.884,0.017,412,8.2424,1807.6,0.144,34.32,31,NA,NA,27,1.301,false,13.360291,10.912669,12.044166,0.002941,0.003796,0.002767,0.01,2.447621,NA,NA,0,NA,NA,NA,1.23766314478332E+018,NA,660389018,1737.9468,1693.7148,1781.6746,1727.1964,1678.0822,1774.4203,4.75,4.7,4.78,5.005,4.933,5.078,24.391,103.521,100.007,107.159,23.734,3.134,0.029,7545.709,47.272,2.462,0.024,0.811999999999999,-0.234124616560193,-0.507431130364938,0.657866034938229,3,0.68468953747142,0.477717992964106,J203428.95+415617.0,8.012,7.961,6.743,3.839,9.019,8.453,8.207,0.024,0.021,0.025,0.082,0.02,0.018,0.015,3.09414240135101E+018,00Pd,1,00n0,AAAA,0.148,1.35981692348793,3.87933,3.87932879852137,3.87932879852137
2M20225449+4023316,305.727,40.3921,4.4456,4.4325,0.0369,7587.8848,7576.7637,55.5306,-1.0231,-1.0312,0.0237,412.3024,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20225449+4023316.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,-19.171629,2.625739,0.5536602,78.3338187805887,1.83806187676314,2.6543531,3.4582608E-09,NA,2.06754475461418E+018,305.72707871923,40.3920888522,0.0002242,0.0002147,151.42,0.0092,0.0103,0.5318,0.0123,0.556110578098629,43.394,5.209,-2.234,0.014,-4.705,0.014,404,-1.1309,966.86,0.091,13.75,31,NA,NA,25,0.959,false,12.584713,10.586684,11.581076,0.002908,0.003799,0.002768,0.005,1.998029,NA,NA,0,NA,NA,NA,NA,NA,652403653,1809.3662,1770.7141,1852.1586,1789.6996,1745.7507,1838.6218,3.62,3.58,3.66,4.592,4.486,7.583,204.224,127.359,0.1,134.906,204.167,2.982,0.023,7564.843,66.499,2.607,0.105,0.574,-0.085710362549373,-0.54417888950767,0.576544478810422,3,0.817031590654534,0.099948555065014,J202254.48+402331.5,8.426,8.42,8.6,7.457,9.175,8.771,8.601,0.022,0.019,0.047,0.024,0.016,0.014,3.06514080135101E+018,00hH,0,nnnn,AAAU,0.097,1.40453379563773,3.87948,3.8794837429197,,3.8794837429197
2M20322734+4055184,308.1139,40.9218,4.3587,4.3698,0.041,7574.8853,7582.5098,70.1949,-0.9983,-1.01,0.0275,467.5506,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20322734+4055184.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-27.896471,0,0.70007217,79.8194428445925,0.674785291647603,2.8843572,2.4095397E-09,NA,2.06776926544361E+018,308.1139175772,40.92173549146,0.0004332,0.0004087,171.23,0.0195,0.0207,0.7261,0.0242,0.750150796839275,30.0162,3.198,0.329,0.025,-3.181,0.027,385,11.2551,3185.87,0.25,100.1,31,NA,NA,25,1.434,false,12.641641,10.320777,11.413208,0.003465,0.004179,0.002831,0.005,2.320864,NA,NA,0,NA,NA,NA,1.23766319954192E+018,NA,655406344,1333.6594,1295.4425,1381.556,1325.288,1280.7491,1362.3301,4.33,4.29,4.38,4.68,4.614,4.862,4.333,121.627,113.509,125.901,6.032,3.032,0.037,7564.843,72.019,2.553,0.066,0.743,-0.844208514020161,-0.288402636150431,0.435825267942106,3,0.023565942145062,0.83134449286763,J203227.34+405518.0,7.566,7.476,7.415,5.118,8.622,8.156,7.879,0.026,0.02,0.034,0.076,0.026,0.023,0.02,3.08514080135103E+018,pph0,1,300,AAAA,0.417,0.99427265854818,3.87981,3.87981298028612,3.87981298028612
2M20240515+4046035,306.0215,40.7677,4.3608,4.3744,0.0316,7548.8086,7587.311,63.2551,-0.8564,-0.8428,0.0229,450.7502,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20240515+4046035.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,2048,PERSIST_LOW,2048,PERSIST_LOW,-22.374151,1.993532,0.552122,78.7700361411802,1.86995157605601,2.6466777,8.0708986E-07,NA,2.06755661302513E+018,306.02147632092,40.7676421489,0.0002236,0.000175,172.14,0.0079,0.0104,0.579,0.0107,0.605423171610814,54.3499,6.295,-3.144,0.011,-5.454,0.014,369,-0.701,625.19,0.06,4.999,31,NA,NA,29,0.973,false,11.58928,9.892505,10.786895,0.003266,0.003969,0.002811,0.011,1.696775,NA,NA,0,NA,NA,NA,NA,NA,654401333,1654.164,1623.3187,1681.4559,1640.063,1613.2046,1665.6431,3.1,3.04,3.16,4.725,4.636,4.816,12.158,118.859,113.509,124.46,11.064,3.048,0.028,7545.709,67.942,2.549,0.025,0.495000000000001,0.158175489645459,-0.685718877964756,0.46115783448343,3,0.627564546683465,0.557826786514657,J202405.15+404603.4,8.049,8.028,8.244,7.944,8.653,8.325,8.158,0.023,0.02,0.037,0.026,0.027,0.015,3.06514080135102E+018,0,0,000n,AAAU,0.097,1.16080048519032,3.88009,3.88008788593776
2M20331531+4129567,308.3138,41.4991,4.3935,4.424,0.0415,7562.1431,7590.9536,67.1607,-1.0586,-1.0596,0.0307,258.2053,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20331531+4129567.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,-51.85262,48.26941,1.1499517,80.3731932427877,0.896843063176851,2.8668761,2.7139711E-05,NA,2.06792680484389E+018,308.31380883775,41.49910156358,0.001637,0.0012824,155.45,0.0629,0.0767,0.7073,0.0832,0.716084309406468,8.4971,5.338,-1.779,0.084,-5.033,0.098,381,114.1193,29184.35,0.896,1046,31,NA,NA,26,7.331,false,13.70824,11.633162,12.667426,0.003011,0.003806,0.002778,0.024,2.075078,NA,NA,0,NA,NA,1.5779308313823E+017,NA,NA,658391414,1477.7766,1291.2543,1663.1671,1404.7719,1265.1831,1563.0493,4.04,4,4.09,4.999,3.606,5.601,68.252,0.412,0.285,242.684,920.667,2.525,0.125,7556.139,70.296,3.09,0.139,0.686,-0.228117048154174,-0.662130309969747,0.378706917957469,3,0.494675241392378,0.674108623407635,J203315.31+412956.6,9.201,9.193,9.565,5.27,10.029,9.573,9.343,0.023,0.022,0.038,0.022,0.018,0.014,3.08514080135105E+018,0,1,01n2,AAUA,0.092,1.1717577233854,3.8803,3.8802963367919,,3.8802963367919
