Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.00015547,-2,8.47712,2.9192464352,2.593940258,2.38,4.526,3.5714,-0.474,8,0.81,12.969,688.89,250.38,153.45,120.52,99.22,0,-2.65E-05,0.44,0.7037,0.2951,0.001056,3.084E-05,0.0001086,8.062,0.001243,-6.544,0.068,-2.47,-4.453,-5.505,-6.368,-7.858,-8.828,-9.355
0.00015547,-2,8.47712,2.9192473888,2.5939404964,2.379,4.451,3.5787,-0.37,8,0.81,12.973,528.64,207.48,128.23,100.44,82.65,0,-1.84E-05,0.32,0.7037,0.2951,0.001056,3.084E-05,0.0001086,8.062,0.001243,-6.357,-0.276,-2.677,-4.581,-5.567,-6.377,-7.764,-8.664,-9.112
0.00015547,-2,8.47712,2.9192495346,2.5939404964,2.375,4.361,3.5874,-0.246,8,0.81,12.982,388.06,165.71,103.45,80.77,66.43,0,-1.19E-05,0.2,0.7037,0.2951,0.001057,3.084E-05,0.0001086,8.063,0.001244,-6.132,-0.619,-2.86,-4.682,-5.601,-6.353,-7.63,-8.455,-8.82
0.00015547,-2,8.47712,2.9192528725,2.5939404964,2.369,4.213,3.6017,-0.042,8,0.81,12.992,237.6,114.53,72.69,56.45,46.39,1,-5.87E-06,0.11,0.7037,0.2951,0.001058,3.084E-05,0.0001086,8.063,0.001246,-5.763,-0.876,-2.914,-4.64,-5.487,-6.172,-7.322,-8.061,-8.341
0.00015547,-2,8.47712,2.9192576408,2.5939404964,2.361,4.17,3.6056,0.016,8,0.81,12.998,207.57,103.13,65.77,51,41.89,1,-4.8E-06,0.07,0.7037,0.2951,0.001059,3.084E-05,0.0001086,8.064,0.001246,-5.654,-1.031,-2.975,-4.652,-5.469,-6.131,-7.238,-7.948,-8.194
0.00015547,-2,8.47712,2.9192643166,2.5939407349,2.349,4.213,3.6005,-0.05,8,0.81,12.991,241.88,116.07,73.62,57.2,47,1,-5.92E-06,0.11,0.7037,0.2951,0.001058,3.084E-05,0.0001086,8.063,0.001246,-5.764,-0.834,-2.889,-4.625,-5.476,-6.166,-7.323,-8.066,-8.349
0.00015547,-2,8.47712,2.9192726612,2.5939407349,2.335,4.245,3.5966,-0.1,8,0.81,12.956,271.69,126.8,80.09,62.32,51.22,0,-6.89E-06,0.13,0.7037,0.295,0.001054,3.084E-05,0.0001085,8.061,0.001241,-5.842,-0.759,-2.866,-4.625,-5.494,-6.201,-7.39,-8.154,-8.456
0.00015547,-2,8.47712,2.9192829132,2.5939409733,2.317,4.262,3.5937,-0.132,8,0.81,12.872,292.88,134.15,84.5,65.83,54.1,0,-7.54E-06,0.14,0.7038,0.295,0.001044,3.085E-05,0.0001081,8.057,0.001231,-5.885,-0.708,-2.848,-4.621,-5.501,-6.219,-7.428,-8.206,-8.518
0.00015547,-2,8.47712,2.9192955494,2.5939412117,2.296,4.271,3.5915,-0.153,8,0.81,12.71,307.53,139.05,87.43,68.17,56.03,0,-7.91E-06,0.14,0.7039,0.2949,0.001025,3.085E-05,0.0001076,8.049,0.001211,-5.907,-0.672,-2.834,-4.616,-5.502,-6.227,-7.449,-8.235,-8.553
0.00015547,-2,8.47712,2.9193100929,2.5939414501,2.272,4.275,3.5896,-0.17,8,0.811,12.431,319.7,142.97,89.76,70.04,57.57,0,-8.15E-06,0.14,0.704,0.2949,0.0009934,3.085E-05,0.0001066,8.034,0.001178,-5.917,-0.647,-2.824,-4.611,-5.502,-6.232,-7.463,-8.256,-8.574
0.00015547,-2,8.47712,2.9193272591,2.5939416885,2.244,4.278,3.5874,-0.187,8,0.811,12.122,332.53,146.98,92.14,71.96,59.14,0,-8.35E-06,0.13,0.7041,0.2948,0.0009434,3.086E-05,0.000105,8.01,0.001126,-5.925,-0.633,-2.82,-4.612,-5.506,-6.24,-7.478,-8.275,-8.591
0.00015547,-2,8.47712,2.9193274975,2.593941927,2.243,4.538,3.56,-0.557,8,0.811,16.603,829.66,286.68,174.39,137.55,113.23,0,-2.95E-05,0.79,0.7018,0.2965,0.001547,3.076E-05,0.0001242,8.237,0.001754,-6.575,1.387,-1.482,-3.661,-4.877,-5.866,-7.6,-8.734,-9.448
0.00015547,-2,8.47712,2.9193284512,2.593941927,2.241,4.463,3.5678,-0.452,8,0.811,16.604,631.61,236.91,145.36,114.33,94.07,0,-2.04E-05,0.54,0.7018,0.2965,0.001547,3.076E-05,0.0001242,8.237,0.001755,-6.388,0.625,-2.013,-4.054,-5.155,-6.056,-7.619,-8.639,-9.229
0.00015547,-2,8.47712,2.9193305969,2.593941927,2.237,4.373,3.577,-0.326,8,0.811,16.606,459.3,188.59,116.9,91.64,75.36,0,-1.32E-05,0.39,0.7018,0.2965,0.001547,3.076E-05,0.0001242,8.237,0.001755,-6.163,0.186,-2.282,-4.224,-5.242,-6.076,-7.512,-8.444,-8.937
0.00015547,-2,8.47712,2.9193341732,2.593941927,2.23,4.226,3.5921,-0.119,8,0.811,16.606,276.99,129.63,81.71,63.71,52.34,0,-6.55E-06,0.2,0.7018,0.2965,0.001548,3.076E-05,0.0001243,8.237,0.001756,-5.794,-0.385,-2.587,-4.393,-5.299,-6.037,-7.289,-8.097,-8.456
0.00015547,-2,8.47712,2.91933918,2.593941927,2.22,4.182,3.5962,-0.06,8,0.811,16.601,240.83,116.49,73.78,57.45,47.18,0,-5.35E-06,0.17,0.7018,0.2964,0.001547,3.076E-05,0.0001243,8.237,0.001755,-5.684,-0.447,-2.593,-4.374,-5.26,-5.98,-7.196,-7.979,-8.315
0.00015547,-2,8.47712,2.9193458557,2.5939421654,2.207,4.225,3.5908,-0.128,8,0.811,16.582,282.42,131.47,82.81,64.6,53.07,0,-6.6E-06,0.2,0.7018,0.2964,0.001545,3.076E-05,0.0001242,8.236,0.001753,-5.793,-0.35,-2.565,-4.376,-5.286,-6.028,-7.288,-8.101,-8.462
0.00015547,-2,8.47712,2.9193544388,2.5939424038,2.191,4.256,3.5865,-0.179,8,0.811,16.538,318.88,143.98,90.29,70.56,57.98,0,-7.68E-06,0.23,0.7019,0.2964,0.001538,3.076E-05,0.000124,8.235,0.001746,-5.87,-0.241,-2.513,-4.351,-5.283,-6.046,-7.344,-8.183,-8.569
0.00015547,-2,8.47712,2.9193651676,2.5939424038,2.171,4.273,3.5833,-0.213,8,0.811,16.453,345.27,152.67,95.47,74.69,61.38,0,-8.39E-06,0.26,0.7019,0.2964,0.001526,3.077E-05,0.0001236,8.231,0.001733,-5.912,-0.137,-2.452,-4.312,-5.262,-6.041,-7.369,-8.228,-8.633
0.00015547,-2,8.47712,2.9193780422,2.5939426422,2.147,4.281,3.5808,-0.236,8,0.811,16.306,364.06,158.63,99.01,77.54,63.71,0,-8.8E-06,0.27,0.702,0.2963,0.001503,3.077E-05,0.0001229,8.224,0.00171,-5.933,-0.07,-2.413,-4.286,-5.246,-6.035,-7.382,-8.254,-8.668
0.00015547,-2,8.47712,2.919393301,2.5939428806,2.119,4.285,3.5785,-0.255,8,0.811,16.066,380.14,163.57,101.92,79.89,65.64,0,-9.06E-06,0.27,0.7021,0.2962,0.001467,3.077E-05,0.0001217,8.213,0.001672,-5.942,-0.025,-2.385,-4.267,-5.235,-6.031,-7.391,-8.272,-8.69
0.00015547,-2,8.47712,2.919410944,2.5939433575,2.087,4.287,3.5759,-0.274,8,0.812,15.765,397.4,168.71,104.94,82.34,67.66,0,-9.28E-06,0.26,0.7023,0.2961,0.001411,3.078E-05,0.0001199,8.195,0.001613,-5.948,0.006,-2.365,-4.254,-5.229,-6.032,-7.402,-8.291,-8.709
0.00015547,-2,8.47712,2.9194111824,2.5939433575,2.086,4.547,3.5468,-0.651,8,0.812,20.067,1027.4,333.27,201.04,159.34,131.14,0,-3.27E-05,1.32,0.6996,0.298,0.002178,3.066E-05,0.0001447,8.392,0.002415,-6.598,3.29,-0.039,-2.502,-3.956,-5.115,-7.188,-8.535,-9.478
0.00015547,-2,8.47712,2.9194121361,2.5939433575,2.084,4.473,3.555,-0.544,8,0.812,20.063,775.4,274.61,167.1,132.07,108.64,0,-2.27E-05,0.92,0.6996,0.298,0.002178,3.066E-05,0.0001447,8.392,0.002415,-6.412,2.06,-0.926,-3.182,-4.464,-5.501,-7.328,-8.525,-9.306
0.00015547,-2,8.47712,2.9194142818,2.5939433575,2.079,4.383,3.5648,-0.416,8,0.812,20.055,558.08,217.81,133.92,105.49,86.73,0,-1.47E-05,0.63,0.6996,0.298,0.002177,3.067E-05,0.0001447,8.392,0.002414,-6.187,1.162,-1.558,-3.648,-4.79,-5.723,-7.347,-8.408,-9.041
0.00015547,-2,8.47712,2.9194178581,2.5939433575,2.072,4.236,3.5809,-0.206,8,0.812,20.041,331.04,148.85,93.09,72.93,59.9,0,-7.32E-06,0.36,0.6996,0.298,0.002174,3.067E-05,0.0001447,8.391,0.002412,-5.819,0.33,-2.084,-3.996,-4.988,-5.8,-7.196,-8.101,-8.567
0.00015547,-2,8.47712,2.9194228649,2.5939435959,2.06,4.191,3.5852,-0.146,8,0.812,20.017,286.28,133.46,83.87,65.61,53.87,0,-5.97E-06,0.3,0.6996,0.2979,0.00217,3.067E-05,0.0001446,8.39,0.002408,-5.708,0.157,-2.176,-4.047,-5.006,-5.79,-7.13,-7.998,-8.423
0.00015547,-2,8.47712,2.9194297791,2.5939435959,2.045,4.234,3.5795,-0.215,8,0.812,19.978,337.83,150.99,94.35,73.96,60.75,0,-7.37E-06,0.36,0.6997,0.2979,0.002163,3.067E-05,0.0001444,8.389,0.0024,-5.816,0.371,-2.054,-3.972,-4.969,-5.787,-7.191,-8.102,-8.571
0.00015547,-2,8.47712,2.9194383621,2.5939438343,2.026,4.265,3.5749,-0.268,8,0.812,19.919,383.34,165.67,103.07,80.94,66.49,0,-8.59E-06,0.41,0.6997,0.2979,0.002152,3.067E-05,0.000144,8.386,0.002389,-5.891,0.539,-1.951,-3.906,-4.935,-5.778,-7.231,-8.175,-8.678
0.00015547,-2,8.47712,2.9194493294,2.5939440727,2.003,4.281,3.5716,-0.303,8,0.812,19.831,416.63,175.95,109.14,85.82,70.5,0,-9.4E-06,0.43,0.6998,0.2978,0.002134,3.067E-05,0.0001435,8.383,0.00237,-5.933,0.654,-1.878,-3.857,-4.906,-5.767,-7.252,-8.218,-8.741
0.00015547,-2,8.47712,2.919462204,2.5939443111,1.976,4.289,3.569,-0.327,8,0.812,19.7,440.72,183.11,113.34,89.22,73.29,0,-9.88E-06,0.45,0.6999,0.2978,0.002107,3.068E-05,0.0001426,8.377,0.002342,-5.952,0.734,-1.824,-3.818,-4.882,-5.754,-7.26,-8.241,-8.776
0.00015547,-2,8.47712,2.9194774628,2.5939445496,1.943,4.292,3.5665,-0.347,8,0.812,19.51,461.62,189.11,116.84,92.07,75.63,0,-1.02E-05,0.45,0.7,0.2977,0.002067,3.068E-05,0.0001412,8.368,0.002299,-5.96,0.797,-1.777,-3.784,-4.859,-5.741,-7.262,-8.256,-8.798
0.00015547,-2,8.47712,2.9194953442,2.593944788,1.907,4.294,3.5642,-0.367,8,0.812,19.23,482.48,194.91,120.21,94.84,77.9,0,-1.05E-05,0.46,0.7002,0.2976,0.002009,3.069E-05,0.0001392,8.355,0.002239,-5.965,0.851,-1.738,-3.755,-4.839,-5.729,-7.264,-8.268,-8.815
0.00015547,-2,8.47712,2.9194955826,2.593944788,1.906,4.554,3.533,-0.752,8,0.812,22.923,1298.55,390.96,233.68,186.26,153.25,0,-4.87E-05,2.93,0.6973,0.2995,0.002906,3.056E-05,0.0001691,8.521,0.003181,-6.615,8.699,4.008,0.759,-1.316,-2.898,-5.861,-7.706,-9.181
0.00015547,-2,8.47712,2.9194965363,2.593944788,1.903,4.48,3.5417,-0.643,8,0.812,22.913,971.79,321.28,193.73,153.98,126.63,0,-2.57E-05,1.49,0.6973,0.2995,0.002904,3.056E-05,0.000169,8.521,0.003179,-6.429,4.155,0.649,-1.92,-3.46,-4.681,-6.872,-8.289,-9.306
0.00015547,-2,8.47712,2.919498682,2.593944788,1.898,4.39,3.552,-0.514,8,0.812,22.893,692.49,254.02,154.79,122.62,100.78,0,-1.67E-05,0.97,0.6973,0.2995,0.002899,3.056E-05,0.0001688,8.52,0.003173,-6.205,2.487,-0.548,-2.838,-4.151,-5.209,-7.079,-8.304,-9.113
0.00015547,-2,8.47712,2.9195022583,2.5939450264,1.888,4.243,3.5689,-0.301,8,0.812,22.861,404.17,172.68,107.06,84.34,69.25,0,-8.35E-06,0.52,0.6973,0.2995,0.00289,3.057E-05,0.0001686,8.519,0.003164,-5.837,1.067,-1.545,-3.569,-4.657,-5.547,-7.09,-8.097,-8.671
0.00015547,-2,8.47712,2.9195072651,2.5939450264,1.874,4.198,3.5736,-0.241,8,0.813,22.815,347.97,154.59,96.3,75.76,62.19,0,-6.81E-06,0.45,0.6974,0.2995,0.002877,3.057E-05,0.0001682,8.517,0.003151,-5.725,0.885,-1.651,-3.631,-4.681,-5.541,-7.027,-7.994,-8.526
0.00015547,-2,8.47712,2.9195139408,2.5939450264,1.856,4.241,3.5674,-0.312,8,0.813,22.754,413.97,175.51,108.69,85.7,70.36,0,-8.43E-06,0.52,0.6974,0.2994,0.002861,3.057E-05,0.0001676,8.514,0.003134,-5.832,1.114,-1.508,-3.539,-4.634,-5.53,-7.082,-8.096,-8.675
0.00015547,-2,8.47712,2.9195225239,2.5939452648,1.833,4.271,3.5626,-0.367,8,0.813,22.678,472.99,193.17,119.08,94.07,77.24,0,-9.86E-06,0.62,0.6975,0.2994,0.00284,3.057E-05,0.000167,8.511,0.003112,-5.907,1.456,-1.266,-3.361,-4.508,-5.444,-7.075,-8.14,-8.772
0.00015547,-2,8.47712,2.9195332527,2.5939455032,1.805,4.287,3.559,-0.404,8,0.813,22.587,517.17,205.76,126.43,100.03,82.14,0,-1.09E-05,0.69,0.6976,0.2993,0.002814,3.058E-05,0.0001661,8.507,0.003086,-5.947,1.692,-1.096,-3.232,-4.416,-5.379,-7.061,-8.163,-8.829
0.00015547,-2,8.47712,2.9195461273,2.5939457417,1.772,4.294,3.5563,-0.431,8,0.813,22.482,550.07,214.75,131.65,104.29,85.64,0,-1.15E-05,0.72,0.6977,0.2993,0.002784,3.058E-05,0.0001651,8.502,0.003054,-5.965,1.853,-0.975,-3.139,-4.347,-5.329,-7.046,-8.171,-8.86
0.00015547,-2,8.47712,2.9195613861,2.5939459801,1.734,4.297,3.5537,-0.453,8,0.813,22.366,579.25,222.45,136.08,107.95,88.63,0,-1.2E-05,0.75,0.6978,0.2992,0.00275,3.059E-05,0.0001639,8.497,0.003017,-5.973,1.988,-0.87,-3.058,-4.286,-5.284,-7.028,-8.173,-8.879
0.00015547,-2,8.47712,2.9195790291,2.5939462185,1.69,4.299,3.5527,-0.47,8,0.813,22.221,600.17,227.68,139.06,110.45,90.68,0,-1.26E-05,0.79,0.6979,0.2991,0.002711,3.059E-05,0.0001625,8.49,0.002975,-5.976,2.115,-0.774,-2.981,-4.225,-5.235,-7.003,-8.163,-8.887
0.00015547,-2,8.47712,2.9195792675,2.5939462185,1.689,4.559,3.5184,-0.867,8,0.813,24.891,1702.13,467.07,276.19,221.71,182.33,0,-4.93E-05,3.6,0.6952,0.3009,0.003593,3.047E-05,0.0001925,8.616,0.003907,-6.627,11.051,5.811,2.2,-0.166,-1.94,-5.308,-7.372,-9.031
0.00015547,-2,8.47712,2.9195802212,2.5939462185,1.686,4.485,3.5274,-0.758,8,0.814,24.876,1265.01,383.25,228.64,183.02,150.44,0,-4.15E-05,3.33,0.6952,0.3009,0.003588,3.047E-05,0.0001923,8.616,0.003902,-6.441,10.246,5.216,1.762,-0.474,-2.162,-5.354,-7.321,-8.911
0.00015547,-2,8.47712,2.9195821285,2.5939464569,1.678,4.395,3.538,-0.628,8,0.814,24.847,894.93,302.69,182.49,145.59,119.6,0,-1.99E-05,1.56,0.6952,0.3009,0.003577,3.047E-05,0.0001919,8.614,0.00389,-6.218,4.702,1.101,-1.521,-3.104,-4.357,-6.605,-8.052,-9.102
0.00015547,-2,8.47712,2.9195854664,2.5939464569,1.665,4.249,3.5556,-0.415,8,0.814,24.8,515.9,205.37,125.97,99.96,82.03,0,-9.99E-06,0.84,0.6953,0.3008,0.003559,3.048E-05,0.0001913,8.612,0.003871,-5.851,2.331,-0.585,-2.8,-4.05,-5.062,-6.841,-8.006,-8.746
0.00015547,-2,8.47712,2.9195902348,2.5939464569,1.647,4.203,3.5601,-0.356,8,0.814,24.737,444.3,184.21,113.52,89.97,73.81,0,-8.17E-06,0.7,0.6954,0.3008,0.003535,3.048E-05,0.0001905,8.609,0.003846,-5.738,1.933,-0.864,-3.003,-4.188,-5.153,-6.839,-7.941,-8.614
0.00015547,-2,8.47712,2.9195966721,2.5939466953,1.623,4.246,3.5531,-0.433,8,0.814,24.66,536.97,210.9,129.14,102.61,84.2,0,-1.02E-05,0.85,0.6954,0.3007,0.003506,3.048E-05,0.0001896,8.605,0.003816,-5.844,2.431,-0.504,-2.735,-3.999,-5.023,-6.821,-8,-8.751
0.00015547,-2,8.47712,2.9196047783,2.5939466953,1.592,4.275,3.5474,-0.494,8,0.814,24.577,623.55,234.23,142.69,113.63,93.25,0,-1.2E-05,0.96,0.6955,0.3007,0.003475,3.049E-05,0.0001885,8.601,0.003783,-5.918,2.851,-0.204,-2.512,-3.841,-4.913,-6.801,-8.038,-8.851
0.00015547,-2,8.47712,2.9196150303,2.5939469337,1.555,4.291,3.543,-0.538,8,0.814,24.498,693.25,251.95,152.9,121.99,100.11,0,-1.33E-05,1.07,0.6956,0.3006,0.003446,3.049E-05,0.0001875,8.598,0.003752,-5.958,3.258,0.087,-2.29,-3.677,-4.79,-6.755,-8.04,-8.903
0.00015547,-2,8.47712,2.9196271896,2.5939471722,1.512,4.298,3.5394,-0.571,8,0.814,24.438,750.29,265.74,160.78,128.51,105.46,0,-1.42E-05,1.18,0.6957,0.3006,0.003423,3.05E-05,0.0001868,8.595,0.003728,-5.975,3.681,0.395,-2.049,-3.491,-4.644,-6.684,-8.011,-8.921
0.00015547,-2,8.47712,2.9196414948,2.5939474106,1.462,4.301,3.5361,-0.601,8,0.815,24.418,804.46,278.29,167.9,134.46,110.32,0,-1.51E-05,1.28,0.6957,0.3006,0.003415,3.05E-05,0.0001865,8.594,0.003719,-5.982,4.115,0.704,-1.808,-3.304,-4.495,-6.608,-7.973,-8.928
0.00015547,-2,8.47712,2.9196581841,2.593947649,1.407,4.302,3.5456,-0.581,8,0.815,24.511,756.17,265.78,160.54,128.67,105.53,0,-1.75E-05,1.49,0.6957,0.3006,0.00343,3.049E-05,0.0001869,8.596,0.003735,-5.985,4.48,1.009,-1.537,-3.056,-4.262,-6.43,-7.834,-8.841
0.00015547,-2,8.47712,2.9196584225,2.593947649,1.406,4.562,3.4981,-1.032,8,0.815,25.848,2528.74,600.14,349.46,283.46,232.94,0,-4.97E-05,4.42,0.6939,0.3017,0.004014,3.042E-05,0.0002071,8.666,0.004353,-6.635,13.946,8.047,3.958,1.224,-0.776,-4.643,-6.954,-8.804
0.00015547,-2,8.47712,2.9196593761,2.593947649,1.402,4.489,3.5075,-0.922,8,0.815,25.839,1861.84,491.33,288.67,233.49,191.77,0,-4.19E-05,3.94,0.6939,0.3017,0.00401,3.042E-05,0.0002069,8.665,0.004349,-6.451,12.497,6.974,3.148,0.616,-1.263,-4.851,-7.023,-8.762
0.00015547,-2,8.47712,2.9196610451,2.593947649,1.392,4.4,3.5187,-0.791,8,0.815,25.821,1303.39,387.18,229.89,185.34,152.13,0,-3.42E-05,3.49,0.694,0.3017,0.004002,3.042E-05,0.0002066,8.665,0.00434,-6.229,11.097,5.941,2.381,0.054,-1.694,-5.005,-7.037,-8.665
0.00015547,-2,8.47712,2.9196641445,2.5939478874,1.377,4.253,3.5372,-0.576,8,0.815,25.793,738.44,261.76,158.14,126.82,103.99,0,-1.31E-05,1.36,0.694,0.3017,0.003989,3.042E-05,0.0002062,8.663,0.004327,-5.864,4.436,0.982,-1.556,-3.073,-4.278,-6.425,-7.811,-8.79
0.00015547,-2,8.47712,2.9196686745,2.5939478874,1.355,4.208,3.5419,-0.518,8,0.815,25.759,633.98,234.77,142.48,114.14,93.56,0,-1.08E-05,1.12,0.694,0.3016,0.003974,3.042E-05,0.0002057,8.661,0.004311,-5.749,3.644,0.429,-1.975,-3.383,-4.512,-6.507,-7.809,-8.692
0.00015547,-2,8.47712,2.9196746349,2.5939478874,1.326,4.25,3.5346,-0.599,8,0.815,25.723,776.43,270.24,162.9,130.87,107.29,0,-1.36E-05,1.43,0.6941,0.3016,0.003958,3.043E-05,0.0002052,8.66,0.004295,-5.855,4.765,1.219,-1.368,-2.924,-4.158,-6.357,-7.771,-8.783
0.00015547,-2,8.47712,2.9196822643,2.5939481258,1.289,4.279,3.529,-0.663,8,0.816,25.696,910.24,301.12,180.51,145.4,119.21,0,-2.47E-05,2.9,0.6941,0.3016,0.003947,3.043E-05,0.0002048,8.658,0.004282,-5.928,9.411,4.701,1.44,-0.644,-2.234,-5.204,-7.047,-8.517
0.00015547,-2,8.47712,2.9196915627,2.5939483643,1.246,4.295,3.5252,-0.708,8,0.816,25.69,1016.75,324.06,193.48,156.21,128.06,0,-2.68E-05,3.12,0.6941,0.3016,0.003945,3.043E-05,0.0002047,8.658,0.004281,-5.967,10.134,5.253,1.879,-0.298,-1.948,-5.049,-6.965,-8.497
0.00015547,-2,8.47712,2.9197030067,2.5939486027,1.195,4.301,3.5231,-0.742,8,0.816,25.725,1098.69,340.58,202.7,164.03,134.44,0,-2.72E-05,3.16,0.6941,0.3016,0.003962,3.043E-05,0.0002053,8.66,0.004299,-5.984,10.266,5.358,1.958,-0.241,-1.905,-5.034,-6.966,-8.506
0.00015547,-2,8.47712,2.9197163582,2.5939488411,1.138,4.304,3.5222,-0.769,8,0.817,25.823,1166.2,353.31,209.7,170.08,139.37,0,-2.74E-05,3.19,0.6939,0.3017,0.004008,3.042E-05,0.000207,8.665,0.004348,-5.99,10.351,5.423,2.01,-0.201,-1.873,-5.018,-6.96,-8.506
0.00015547,-2,8.47712,2.9197318554,2.5939490795,1.076,4.305,3.5739,-0.588,8,0.817,26.136,717.84,251.02,151.11,122.2,100,0,-2.75E-05,2.67,0.6937,0.3019,0.004098,3.041E-05,0.0002101,8.675,0.004444,-5.993,7.53,3.312,0.371,-1.439,-2.826,-5.448,-7.086,-8.412
#isochrone,terminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
